Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 41 (DPS-Ł41)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Prowadzenie jednostki ,PJB,14137800.0,,14137800.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Łanowa 43 (DPS-Ł43)",nan,,,,
"Dom Pomocy Społecznej, os. Hutnicze 5 (DPS-NH) ",Prowadzenie jednostki ,PJB,8505300.0,,8505300.0
"Dom Pomocy Społecznej, os. Hutnicze 5 (DPS-NH) ",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, os. Hutnicze 5 (DPS-NH) ",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, os. Hutnicze 5 (DPS-NH) ",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, os. Hutnicze 5 (DPS-NH) ",nan,,,,
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",Prowadzenie jednostki ,PJB,13000539.0,,13000539.0
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",Budżet obywatelski dzielnic,BOD,25000.0,,25000.0
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",Zadania inwestycyjne ,ZIN,,,
"Dom Pomocy Społecznej, ul. Nowaczyńskiego 1 (DPS-NO)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Praska 25 (DPS-PR)",Prowadzenie jednostki ,PJB,6431600.0,,6431600.0
"Dom Pomocy Społecznej, ul. Praska 25 (DPS-PR)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Praska 25 (DPS-PR)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Praska 25 (DPS-PR)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Praska 25 (DPS-PR)",nan,,,,
"Dom Pomocy Społecznej, ul. Radziwiłłowska 8 (DPS-RA)",Prowadzenie jednostki,PJB,6221400.0,,6221400.0
"Dom Pomocy Społecznej, ul. Radziwiłłowska 8 (DPS-RA)",Zadania dzielnic (bieżące),DBR,14000.0,,14000.0
"Dom Pomocy Społecznej, ul. Radziwiłłowska 8 (DPS-RA)",Bezpieczny dom- wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Radziwiłłowska 8 (DPS-RA)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Radziwiłłowska 8 (DPS-RA)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Radziwiłłowska 8 (DPS-RA)",nan,,,,
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",Prowadzenie jednostki,PJB,4166200.0,,4166200.0
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",Zadania dzielnic (bieżące),DBR,,,0.0
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",Bezpieczny dom - wsparcie dla kadry,BDK,,,0.0
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",Małopolska Tarcza Antykryzysowa - Bezpieczny dom,TBD,,,0.0
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",Zapewnienie bezpieczeństwa i opieki pacjentom oraz bezpieczeństwa personelowi w zw. z COVID 19,ZBP,,,
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Rozrywka 1 (DPS-RO)",nan,,,,
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),Prowadzenie jednostki ,PJB,11163700.0,,11163700.0
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),Zadania dzielnic (bieżące),DBR,209000.0,,209000.0
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),Elektromobilność w Gminie Miejskiej Kraków,EGM,12500.0,,12500.0
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),W sile wieku 2,WWD,1209985.0,,1209985.0
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),Zadania inwestycyjne,ZIN,,,
Miejski Dzienny Dom Pomocy Społecznej (MDDPS),nan,,,,0.0
Środowiskowy Dom Samopomocy (ŚDS),Prowadzenie jednostki ,PJB,1682400.0,,1682400.0
Środowiskowy Dom Samopomocy (ŚDS),Zadania dzielnic (bieżące),DBR,10000.0,,10000.0
Środowiskowy Dom Samopomocy (ŚDS),nan,,,,0.0
Ośrodek Interwencji Kryzysowej (OIK),Prowadzenie jednostki,PJB,2431200.0,,2431200.0
Ośrodek Interwencji Kryzysowej (OIK),Rozszerzenie zakresu pomocy psychologicznej dla osób zagrożonych przemocą i doświadczających przemocy,RZP,369420.0,,369420.0
Ośrodek Interwencji Kryzysowej (OIK),Zadania inwestycyjne,ZIN,,,
Ośrodek Interwencji Kryzysowej (OIK),nan,,,,0.0
Interwencyjna Placówka Opiekuńczo - Wychowawcza (IPOW),Prowadzenie jednostki,PJB,,,0.0
Interwencyjna Placówka Opiekuńczo - Wychowawcza (IPOW),nan,,,,
"Centrum Placówek Opiekuńczo-Wychowawczych ""Parkowa"" (CPOW-P)",Prowadzenie jednostki,PJB,8169400.0,,8169400.0
"Centrum Placówek Opiekuńczo-Wychowawczych ""Parkowa"" (CPOW-P)",Zadania inwestycyjne,ZIN,,,0.0
"Centrum Placówek Opiekuńczo-Wychowawczych ""Parkowa"" (CPOW-P)",nan,,,,0.0
Centrum Administracyjne Nr 1 (CA 1),Prowadzenie jednostki ,PJB,3461450.0,,3461450.0
Centrum Administracyjne Nr 1 (CA 1),nan,,,,0.0
Centrum Administracyjne Nr 2 (CA 2),Prowadzenie jednostki,PJB,6375350.0,,6375350.0
Centrum Administracyjne Nr 2 (CA 2),Zadania inwestycyjne,ZIN,,,
Centrum Administracyjne Nr 2 (CA 2),nan,,,,0.0
Powiatowy Inspektorat Nadzoru Budowlanego (PINB),Prowadzenie jednostki,PJB,4938479.0,,4938479.0
Powiatowy Inspektorat Nadzoru Budowlanego (PINB),Zadania inwestycyjne,ZIN,,,0.0
Powiatowy Inspektorat Nadzoru Budowlanego (PINB),nan,,,,0.0
Grodzki Urząd Pracy (GUP),Prowadzenie jednostki ,PJB,34183320.0,,34183320.0
