Jednostka,Nazwa zadania,Akronim,Wydatki rzeczowe,Wydatki na utrzymanie stanowiska pracy,Wydatki na zadania ogółem
Instytut Kultury Willa Decjusza (DECJUSZA),Zadania dzielnic (bieżące),DBR,20000.0,,20000.0
Instytut Kultury Willa Decjusza (DECJUSZA),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Instytut Kultury Willa Decjusza (DECJUSZA),nan,,,,0.0
Teatr Ludowy (LUDOWY),Działalność kulturalna instytucji,DKI,8825460.0,,8825460.0
Teatr Ludowy (LUDOWY),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Teatr Ludowy (LUDOWY),Zadania dzielnic (bieżące),DBR,,,0.0
Teatr Ludowy (LUDOWY),nan,,,,0.0
Teatr Groteska (GROTESKA),Działalność kulturalna instytucji,DKI,6131340.0,,6131340.0
Teatr Groteska (GROTESKA),nan,,,,0.0
Teatr Bagatela (BAGATELA),Działalność kulturalna instytucji,DKI,8501040.0,,8501040.0
Teatr Bagatela (BAGATELA),nan,,,,0.0
Teatr Łaźnia Nowa (TŁN),Działalność kulturalna instytucji,DKI,5258520.0,,5258520.0
Teatr Łaźnia Nowa (TŁN),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Teatr Łaźnia Nowa (TŁN),nan,,,,0.0
Teatr KTO (KTO),Działalność kulturalna instytucji,DKI,3156750.0,,3156750.0
Teatr KTO (KTO),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Teatr KTO (KTO),Zadania dzielnic (bieżące),DBR,,,0.0
Teatr KTO (KTO),nan,,,,
Krakowski Teatr Variete (VARIETE),Działalność kulturalna instytucji,DKI,5100000.0,,5100000.0
Krakowski Teatr Variete (VARIETE),nan,,,,0.0
Krakowski Teatr Scena STU (STU),Działalność kulturalna instytucji,DKI,3100000.0,,3100000.0
Krakowski Teatr Scena STU (STU),nan,,,,0.0
Balet Dworski Cracovia Danza (CD),Działalność kulturalna instytucji,DKI,1858400.0,,1858400.0
Balet Dworski Cracovia Danza (CD),nan,,,,0.0
Sinfonietta Cracovia (SINFO),Działalność kulturalna instytucji,DKI,3617070.0,,3617070.0
Sinfonietta Cracovia (SINFO),nan,,,,0.0
Capella Cracoviensis (CC),Działalność kulturalna instytucji,DKI,4875700.0,,4875700.0
Capella Cracoviensis (CC),nan,,,,0.0
Krakowskie Forum Kultury (KFK),Działalność kulturalna instytucji,DKI,3688500.0,,3688500.0
Krakowskie Forum Kultury (KFK),Budżet obywatelski dzielnic,BOD,18500.0,,18500.0
Krakowskie Forum Kultury (KFK),Zadania dzielnic (bieżące),DBR,49200.0,,49200.0
Krakowskie Forum Kultury (KFK),nan,,0.0,,0.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Działalność kulturalna instytucji,DKI,4927980.0,,4927980.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Zadania dzielnic (bieżące),DBR,612500.0,,612500.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Budżet obywatelski dzielnic,BOD,1357750.0,,1357750.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),Budżet obywatelski ogólnomiejski,BOO,,,0.0
Ośrodek Kultury Kraków - Nowa Huta (OKNH),nan,,,,0.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Działalność kulturalna instytucji,DKI,4289050.0,,4289050.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Zadania dzielnic (bieżące),DBR,254014.0,,254014.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),Budżet obywatelski dzielnic,BOD,14400.0,,14400.0
Ośrodek Kultury im. C.K. Norwida (OKNOR),nan,,,,0.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",Działalność kulturalna instytucji,DKI,1066200.0,,1066200.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",Zadania dzielnic (bieżące),DBR,25000.0,,25000.0
"Ośrodek Kultury Zespół Pieśni i Tańca ""Krakowiacy"" (OKZPIT)",nan,,,,
Nowohuckie Centrum Kultury (NCK),Działalność kulturalna instytucji,DKI,8291400.0,,8291400.0
Nowohuckie Centrum Kultury (NCK),Zadania dzielnic (bieżące),DBR,46500.0,,46500.0
Nowohuckie Centrum Kultury (NCK),nan,,0.0,,0.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Działalność kulturalna instytucji,DKI,5058740.0,,5058740.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Zadania dzielnic (bieżące),DBR,732113.0,,732113.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",Budżet obywatelski dzielnic,BOD,7800.0,,7800.0
"Centrum Kultury ""Dworek Białoprądnicki""  (DWOREK)",nan,,0.0,,0.0
Centrum Kultury Podgórza  (CKPODG),Działalność kulturalna instytucji,DKI,10446220.0,,10446220.0
Centrum Kultury Podgórza  (CKPODG),Zadania dzielnic (bieżące),DBR,990800.0,,990800.0
Centrum Kultury Podgórza  (CKPODG),Budżet obywatelski dzielnic,BOD,593500.0,,593500.0
Centrum Kultury Podgórza  (CKPODG),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,0.0
Centrum Kultury Podgórza  (CKPODG),nan,,0.0,,0.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),Działalność kulturalna instytucji,DKI,1360300.0,,1360300.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),Zadania dzielnic (bieżące),DBR,4000.0,,4000.0
Ośrodek Kultury Biblioteka Polskiej Piosenki  (BPP),nan,,,,0.0
Biblioteka Kraków (BIBLIOTEKA),Działalność kulturalna instytucji,DKI,27355860.0,,27355860.0
Biblioteka Kraków (BIBLIOTEKA),Budżet obywatelski ogólnomiejski,BOO,200000.0,,200000.0
Biblioteka Kraków (BIBLIOTEKA),Budżet obywatelski dzielnic,BOD,716800.0,,716800.0
Biblioteka Kraków (BIBLIOTEKA),Zadania dzielnic (bieżące),DBR,268500.0,,268500.0
Biblioteka Kraków (BIBLIOTEKA),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Biblioteka Kraków (BIBLIOTEKA),nan,,,,0.0
Krakowskie Biuro Festiwalowe (KBF),Działalność kulturalna instytucji,DKI,23800000.0,,23800000.0
Krakowskie Biuro Festiwalowe (KBF),Budżet obywatelski dzielnic,BOD,,,
Krakowskie Biuro Festiwalowe (KBF),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Krakowskie Biuro Festiwalowe (KBF),Zadania związane z ochroną środowiska i gospodarką wodną,ZOS,,,
Krakowskie Biuro Festiwalowe (KBF),Budżet obywatelski dzielnic,BOD,,,0.0
Krakowskie Biuro Festiwalowe (KBF),Zadania dzielnic (bieżące),DBR,,,
Krakowskie Biuro Festiwalowe (KBF),nan,,,,
Klimat - Energia - Gospodarka Wodna (KEGW),Koordynacja i obsługa administracyjna,0,,4596111.0,4596111.0
Klimat - Energia - Gospodarka Wodna (KEGW),Utrzymanie elementów systemu odwodnienia oraz zaopatrzenie magazynu przeciwpowodziowego,UOP,19846700.0,5570368.0,25417068.0
Klimat - Energia - Gospodarka Wodna (KEGW),"Utrzymanie i remonty fontann, pitników i brodzików",UFP,1758864.0,245423.0,2004287.0
Klimat - Energia - Gospodarka Wodna (KEGW),Utrzymanie i remonty szaletów,USZ,5500000.0,669337.0,6169337.0
Klimat - Energia - Gospodarka Wodna (KEGW),Monitoring zaopatrzenia w media,ZWM,10000.0,14875.0,24875.0
Klimat - Energia - Gospodarka Wodna (KEGW),Poprawa efektywności energetycznej gminnych budynków użyteczności publicznej,PEE,60000.0,1517163.0,1577163.0
Klimat - Energia - Gospodarka Wodna (KEGW),Promocja i edukacja klimatyczna,PKL,40000.0,446224.0,486224.0
Klimat - Energia - Gospodarka Wodna (KEGW),Zadania dzielnic (bieżące),DBR,50000.0,,50000.0
Klimat - Energia - Gospodarka Wodna (KEGW),Elektromobilność w Gminie Miejskiej Kraków,EGM,,,
Klimat - Energia - Gospodarka Wodna (KEGW),Life Pact - Czynnik ludzki: Adaptacja miasta na potrzeby jutra,AMP,161270.0,29748.0,191018.0
Klimat - Energia - Gospodarka Wodna (KEGW),Obsługa administracyjno - techniczna zadań,OZA,272867.0,297483.0,570350.0
Klimat - Energia - Gospodarka Wodna (KEGW),Pomoc dla uchodźców z Ukrainy,UKR,,,
Klimat - Energia - Gospodarka Wodna (KEGW),Zadania inwestycyjne,ZIN,,,0.0
Klimat - Energia - Gospodarka Wodna (KEGW),nan,,,,0.0
Zarząd Budynków Komunalnych (ZBK),Koordynacja i obsługa administracyjna,0,,4429977.0,4429977.0
Zarząd Budynków Komunalnych (ZBK),Bieżące utrzymanie nieruchomości pozostających w zarządzie ZBK oraz w stosunku do których ZBK pełni rolę wynajmującego,BUN,118788063.0,31412563.0,150200626.0
Zarząd Budynków Komunalnych (ZBK),Gospodarowanie nieruchomościami Skarbu Państwa,GSP,611200.0,805450.0,1416650.0
Zarząd Budynków Komunalnych (ZBK),Elektromobilność w Gminie Miejskiej Kraków,EGM,186270.0,,186270.0
Zarząd Budynków Komunalnych (ZBK),"Restauracja Fortu 52a ""Łapianka"" i adaptacja dla Muzeum i Centrum Ruchu Harcerskiego",MCH,30250.0,,30250.0
Zarząd Budynków Komunalnych (ZBK),Restauracja wraz z adaptacją obiektu fortecznego na siedzibę podmiotów kultury na bazie nieruchomości zabudowanej Fortem Nr 52 Borek,RFB,32130.0,,32130.0
Zarząd Budynków Komunalnych (ZBK),System energii odnawialnej do celów ogrzewania budynków mieszkalnych i wytwarzania energii,SOO,25656.0,,25656.0
Zarząd Budynków Komunalnych (ZBK),Budżet obywatelski dzielnic,BOD,275000.0,,275000.0
Zarząd Budynków Komunalnych (ZBK),Obsługa realizacji zadań ZBK,ORZ,,,0.0
Zarząd Budynków Komunalnych (ZBK),Zadania dzielnic (bieżące),DBR,140000.0,,140000.0
Zarząd Budynków Komunalnych (ZBK),Termomodernizacja budynku użyteczności publicznej przy ul. Praskiej 52 w Krakowie,TBU,,,
Zarząd Budynków Komunalnych (ZBK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Budynków Komunalnych (ZBK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Budynków Komunalnych (ZBK),nan,,,,
Zarząd Cmentarzy Komunalnych (ZCK),Koordynacja i obsługa administracyjna,0,,7575646.0,7575646.0
Zarząd Cmentarzy Komunalnych (ZCK),Prowadzenie cmentarzy,UTC,6584780.0,16498074.0,23082854.0
Zarząd Cmentarzy Komunalnych (ZCK),Zadania dzielnic (bieżące),DBR,18000.0,,18000.0
Zarząd Cmentarzy Komunalnych (ZCK),Elektromobilność w Gminie Miejskiej Kraków,EGM,8000.0,,8000.0
Zarząd Cmentarzy Komunalnych (ZCK),Obsługa administracyjno - techniczna zadań,ATZ,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),Budżet obywatelski dzielnic,BOD,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Cmentarzy Komunalnych (ZCK),nan,,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Koordynacja i obsługa administracyjna,0,,22493205.0,22493205.0
Zarząd Dróg Miasta Krakowa (ZDMK),Dekoracja Miasta Krakowa,DMK,1100000.0,141467.0,1241467.0
Zarząd Dróg Miasta Krakowa (ZDMK),Działania w zakresie gospodarki odpadami,DGO,25000.0,141467.0,166467.0
Zarząd Dróg Miasta Krakowa (ZDMK),"Utrzymanie, remonty obiektów inżynierskich",UOI,7595000.0,707333.0,8302333.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie i remonty dróg,URD,22906000.0,4668401.0,27574401.0
Zarząd Dróg Miasta Krakowa (ZDMK),Oświetlenie uliczne,UOS,26518985.0,848800.0,27367785.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zabezpieczenie ruchu,UZR,16536000.0,4951334.0,21487334.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie infrastruktury komunikacji tramwajowej,UIT,30800000.0,3253734.0,34053734.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie obiektów kubaturowych i ścieżek rowerowych,UOK,2575124.0,1131734.0,3706858.0
Zarząd Dróg Miasta Krakowa (ZDMK),Obsługa zadań inwestycyjnych i Dzielnic,OZI,,9902669.0,9902669.0
Zarząd Dróg Miasta Krakowa (ZDMK),Uzgadnianie i opiniowanie inwestycji drogowych,OUO,,8205068.0,8205068.0
Zarząd Dróg Miasta Krakowa (ZDMK),Wydawanie decyzji administracyjnych,OWD,,8912402.0,8912402.0
Zarząd Dróg Miasta Krakowa (ZDMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,483174.0,141467.0,624641.0
Zarząd Dróg Miasta Krakowa (ZDMK),Smart EPC,EPC,132040.0,282933.0,414973.0
Zarząd Dróg Miasta Krakowa (ZDMK),Budżet obywatelski dzielnic,BOD,1934050.0,,1934050.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie Strefy Płatnego Parkowania,SPP,5700000.0,14288136.0,19988136.0
Zarząd Dróg Miasta Krakowa (ZDMK),Modernizacja torowisk tramwajowych w Krakowie wraz z infrastrukturą towarzyszącą,EMT,380900.0,282933.0,663833.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania dzielnic (bieżące),DBR,14763315.0,,14763315.0
Zarząd Dróg Miasta Krakowa (ZDMK),Prowadzenie postępowań przedegzekucyjnych,PPE,,4526934.0,4526934.0
Zarząd Dróg Miasta Krakowa (ZDMK),Poprawa bezpieczeństwa na przejściach dla pieszych w Krakowie,EPB,,,
Zarząd Dróg Miasta Krakowa (ZDMK),Obsługa administracyjno - techniczna zadań,OAZ,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Budżet obywatelski ogólnomiejski,BOO,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Utrzymanie stałej aktualności tablic z nazwami ulic i placów,UTA,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Dróg Miasta Krakowa (ZDMK),nan,,,,
Zarząd Inwestycji Miejskich (ZIM),Koordynacja i obsługa administracyjna,0,,4549158.0,4549158.0
Zarząd Inwestycji Miejskich (ZIM),Obsługa administracyjno - techniczna zadań,OAI,,,0.0
Zarząd Inwestycji Miejskich (ZIM),Nadzór inwestycyjny,NIW,179800.0,5795964.0,5975764.0
Zarząd Inwestycji Miejskich (ZIM),Budowa linii tramwajowej KST etap III (os. Krowodrza Górka - Górka Narodowa) wraz z budową dwupoziomowego skrzyżowania w ciągu ul. Opolskiej,ETG,181334.0,581281.0,762615.0
Zarząd Inwestycji Miejskich (ZIM),Rozbudowa Al. 29 Listopada (odc. ul. Opolska - granica miasta),ELI,28973.0,362248.0,391221.0
Zarząd Inwestycji Miejskich (ZIM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Inwestycji Miejskich (ZIM),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Inwestycji Miejskich (ZIM),nan,,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Koordynacja i obsługa administracyjna,0,,3460714.0,3460714.0
Zarząd Infrastruktury Sportowej  (ZIS),Zarządzanie obiektami sportowo-rekreacyjnymi,ZOB,524100.0,1821429.0,2345529.0
Zarząd Infrastruktury Sportowej  (ZIS),"Utrzymanie, remonty obiektów rekreacyjno-sportowych oraz obsługa inwestycji sportowych",UTR,9000000.0,6557143.0,15557143.0
Zarząd Infrastruktury Sportowej  (ZIS),Organizacja imprez sportowo - rekreacyjnych,OIS,7446730.0,4917857.0,12364587.0
Zarząd Infrastruktury Sportowej  (ZIS),Obsługa zadań dzielnic,OZD,,1275000.0,1275000.0
Zarząd Infrastruktury Sportowej  (ZIS),Obsługa administracyjno - techniczna zadań,ADT,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Elektromobilność w Gminie Miejskiej Kraków,EGM,153270.0,182143.0,335413.0
Zarząd Infrastruktury Sportowej  (ZIS),Miejskie Programy Sportowe,MPS,1520000.0,1092857.0,2612857.0
Zarząd Infrastruktury Sportowej  (ZIS),w tym: organizacja Jubileuszu 100-lecia KS Nadwiślan Kraków,,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Upowszechnianie sportu,UPS,4000000.0,1092857.0,5092857.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania dzielnic (bieżące),DBR,1090950.0,,1090950.0
Zarząd Infrastruktury Sportowej  (ZIS),Budżet obywatelski dzielnic,BOD,494562.0,,494562.0
Zarząd Infrastruktury Sportowej  (ZIS),Budżet Obywatelski Ogólnomiejski,BOO,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Utrzymanie budynku dawnej strzelnicy garnizonowej,UST,,,
Zarząd Infrastruktury Sportowej  (ZIS),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Infrastruktury Sportowej  (ZIS),nan,,,,0.0
Zarząd Transportu Publicznego (ZTP),Koordynacja i obsługa administracyjna,0,,5072921.0,5072921.0
Zarząd Transportu Publicznego (ZTP),Transport zbiorowy,TZB,648296653.0,9319144.0,657615797.0
Zarząd Transportu Publicznego (ZTP),Realizacja polityki rowerowej,ROW,17924912.0,901853.0,18826765.0
Zarząd Transportu Publicznego (ZTP),System Informacji Miejskiej,SIM,18660000.0,901853.0,19561853.0
Zarząd Transportu Publicznego (ZTP),Utrzymanie parkingów Park & Ride,UPR,1107519.0,751544.0,1859063.0
Zarząd Transportu Publicznego (ZTP),Elektromobilność w Gminie Miejskiej Kraków,EGM,226024.0,37577.0,263601.0
Zarząd Transportu Publicznego (ZTP),Obsługa administracyjno - techniczna zadań,ODA,,,0.0
Zarząd Transportu Publicznego (ZTP),Strefa Czystego Transportu,SCT,,,0.0
Zarząd Transportu Publicznego (ZTP),SUM - Płynna Wspólna Mobilność Miejska,NSM,,,
Zarząd Transportu Publicznego (ZTP),Utrzymanie infrastruktury ZTP,URS,,,
Zarząd Transportu Publicznego (ZTP),Karta Krakowska,PKK,,,
Zarząd Transportu Publicznego (ZTP),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Transportu Publicznego (ZTP),nan,,,,
Zarząd Zieleni Miejskiej (ZZM),Koordynacja i obsługa administracyjna,0,,8892678.0,8892678.0
Zarząd Zieleni Miejskiej (ZZM),Utrzymanie i konserwacja zieleni,UKZ,47869954.0,16122308.0,63992262.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie i nadzór nad lasami,ZNL,850000.0,1616850.0,2466850.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie zasobami gruntowymi,ZZG,600000.0,1385872.0,1985872.0
Zarząd Zieleni Miejskiej (ZZM),Zarządzanie infrastrukturą wodną,ZIW,100000.0,1385872.0,1485872.0
Zarząd Zieleni Miejskiej (ZZM),Elektromobilność w Gminie Miejskiej Kraków,EGM,469736.0,,469736.0
Zarząd Zieleni Miejskiej (ZZM),Obsługa administracyjno - techniczna zadań,OAT,,,0.0
Zarząd Zieleni Miejskiej (ZZM),CLEARING HOUSE,HOR,34172.0,115489.0,149661.0
Zarząd Zieleni Miejskiej (ZZM),Centrum Edukacji Ekologicznej Symbioza,SYM,170000.0,981659.0,1151659.0
Zarząd Zieleni Miejskiej (ZZM),Utrzymanie małej architektury oraz ciągów pieszych,MAC,150000.0,1154893.0,1304893.0
Zarząd Zieleni Miejskiej (ZZM),Pomoc dla uchodźców z Ukrainy,UKR,342627.0,115489.0,458116.0
Zarząd Zieleni Miejskiej (ZZM),Budżet obywatelski ogólnomiejski,BOO,1030000.0,,1030000.0
Zarząd Zieleni Miejskiej (ZZM),Budżet obywatelski dzielnic,BOD,3873300.0,,3873300.0
Zarząd Zieleni Miejskiej (ZZM),Zadania dzielnic (bieżące),DBR,1196850.0,,1196850.0
Zarząd Zieleni Miejskiej (ZZM),Projekt CoFarm4Cities,CFC,,,
Zarząd Zieleni Miejskiej (ZZM),Zadania związane z ochroną środowiska i gospodarką wodną,ZOS,,,
Zarząd Zieleni Miejskiej (ZZM),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Zarząd Zieleni Miejskiej (ZZM),Zadania inwestycyjne,ZIN,,,0.0
Zarząd Zieleni Miejskiej (ZZM),nan,,,,
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Prowadzenie jednostki,PJB,71737655.0,,71737655.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania dzielnic (bieżące),DBR,278000.0,,278000.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Budżet Obywatelski Ogólnomiejski,BOO,,,
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Budżet obywatelski dzielnic,BOD,66000.0,,66000.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),Zadania inwestycyjne,ZIN,,,0.0
Komenda Miejska Państwowej Straży Pożarnej (KMPSP),nan,,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Koordynacja i obsługa administracyjna,0,,18554189.0,18554189.0
Straż Miejska Miasta Krakowa (SMMK),Współudział w ochronie bezpieczeństwa i porządku publicznego na terenie Krakowa ,OPP,56000.0,57222183.0,57278183.0
Straż Miejska Miasta Krakowa (SMMK),Zintegrowany system gospodarowania odpadami komunalnymi na terenie Gminy Miejskiej Kraków,SGO,1000.0,2066628.0,2067628.0
Straż Miejska Miasta Krakowa (SMMK),Elektromobilność w Gminie Miejskiej Kraków,EGM,700000.0,,700000.0
Straż Miejska Miasta Krakowa (SMMK),Zadania dzielnic (bieżące),DBR,343300.0,,343300.0
Straż Miejska Miasta Krakowa (SMMK),Obsługa realizacji zadań Straży Miejskiej Miasta Krakowa,OZS,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Budżet obywatelski dzielnic,BOD,30000.0,,30000.0
Straż Miejska Miasta Krakowa (SMMK),Budżet obywatelski ogólnomiejski,BOO,,,0.0
Straż Miejska Miasta Krakowa (SMMK),Pomoc dla uchodźców z Ukrainy,UKR,,,
Straż Miejska Miasta Krakowa (SMMK),Zadania dzielnic (inwestycyjne),"DIR, DIW",,,0.0
Straż Miejska Miasta Krakowa (SMMK),Zadania inwestycyjne,ZIN,,,0.0
Straż Miejska Miasta Krakowa (SMMK),nan,,,,
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Prowadzenie jednostki,PJB,8473365.0,,8473365.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Obsługa Miejskiej Komisji Rozwiązywania Problemów Alkoholowych,MKA,1000000.0,,1000000.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Elektromobilność w Gminie Miejskiej Kraków,EGM,76635.0,,76635.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),MOC RELACJI  - wdrożenie zintegrowanego modelu profilaktyki przemocy domowej,PPD,80960.0,,80960.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),Zadania inwestycyjne ,ZIN,,,0.0
Miejskie Centrum Profilaktyki Uzależnień (MCPU),nan,,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),Koordynacja i obsługa administracyjna,0,,16308524.0,16308524.0
Miejski Ośrodek Pomocy Społecznej (MOPS),"Wsparcie rodziny, przeciwdziałanie przemocy i organizacja społeczności lokalnej",PRZ,24949197.0,10927829.0,35877026.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Organizowanie pieczy zastępczej,PZA,23147043.0,6487666.0,29634709.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wsparcie osób starszych i niepełnosprawnych,PSN,36954930.0,2234044.0,39188974.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wsparcie osób z zaburzeniami psychicznymi i ich rodzin,PPS,15387101.0,1675533.0,17062634.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Reintegracja zawodowa i społeczna osób bezrobotnych,REI,1673760.0,2680853.0,4354613.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Elektromobilność w Gminie Miejskiej Kraków,EGM,398047.0,27926.0,425973.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Pomoc rodzinom i osobom zagrożonym i dotkniętym problemem ubóstwa,UBO,56305932.0,37707310.0,94013242.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zawsze rodzina,ZRO,1789874.0,,1789874.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Środowiskowe Centrum Zdrowia Psychicznego dla Dzieci i Młodzieży Kraków Południe,CZP,236722.0,,236722.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Sami - Dzielni,SPU,655599.0,,655599.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Obsługa administracyjno-techniczna zadań,OBA,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),W sile wieku 2,WWD,1300.0,,1300.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Pomoc dla uchodźców z Ukrainy,UKR,1000000.0,2499900.0,3499900.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Program dofinansowania do zwiększonych kosztów grzewczych ,EMI,4350000.0,99415.0,4449415.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Pomoc UNICEF dla dzieci i rodzin z Ukrainy,UNI,3741017.0,,3741017.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Wzmocnienie systemu przeciwdziałania przemocy w rodzinie wobec seniorów i osób niepełnosprawnych w Krakowie,PPR,346314.0,,346314.0
Miejski Ośrodek Pomocy Społecznej (MOPS),MOC RELACJI  - wdrożenie zintegrowanego modelu profilaktyki przemocy domowej,PPD,1761492.0,,1761492.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Budżet obywatelski dzielnic,BOD,96000.0,,96000.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania dzielnic (bieżące),DBR,444796.0,,444796.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Przestrzeń dla sąsiedztwa,PSA,,,
Miejski Ośrodek Pomocy Społecznej (MOPS),"Aktywni zawodowo, aktywni społecznie",AZS,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),Zadania inwestycyjne ,ZIN,,,0.0
Miejski Ośrodek Pomocy Społecznej (MOPS),nan,,,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Prowadzenie jednostki ,PJB,7782800.0,,7782800.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zadania dzielnic (inwestycyjne),,,,0.0
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",Zadania inwestycyjne ,ZIN,,,
"Dom Pomocy Społecznej, ul. Babińskiego 25 (DPS-BA)",nan,,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Prowadzenie jednostki ,PJB,32110800.0,,32110800.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zadania dzielnic (bieżące),DBR,29000.0,,29000.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Pomoc dla uchodźców z Ukrainy,UKR,,,
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",Zadania inwestycyjne ,ZIN,,,0.0
"Dom Pomocy Społecznej, ul. Helclów 2 (DPS-HE)",nan,,,,
"Dom Pomocy Społecznej, ul. Kluzeka 6 (DPS-KL)",Prowadzenie jednostki ,PJB,7300100.0,,7300100.0
